,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,C01,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,D11,D12,E01,E02,E03,E04,E05,E06,E07,E08,E09,E11,E12,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,H01,H02,H03,H04,H05,H07,H09,H11,H12
530,0,0,0,0,0,,0,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
531,0,0,0,0,0,,0,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
532,0,0,0,0,0,,0,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
533,0,0,0,0,0,,0,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
534,0,0,0,0,0,,0,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
535,0,0,0,0,0,,0,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
536,0,0,0,0,0,,0,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
537,0,0,0,0,0,,0,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
538,0,0,0,0,0,,0,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
539,0,0,0,0,0,,0,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
540,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
541,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
542,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
543,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
544,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
545,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
546,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
547,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
548,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
549,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
550,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
551,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
552,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
553,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
554,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
555,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
556,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
557,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
558,0,0,0,0,0,,,,0,,0,,0,,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
559,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
560,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
561,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
562,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
563,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
564,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
565,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,
566,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,,0,0,,0,,,0,,
567,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,,0,0,,0,,,0,,
568,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,,0,0,,0,,,0,,
569,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,,0,0,,0,,,0,,
570,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,,0,0,,0,,,0,,
571,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,,0,0,,0,,,0,,
572,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,,0,0,,0,,,0,,
573,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,,0,0,,0,,,0,,
574,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,,0,0,,0,,,0,,
575,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,,0,0,,0,,,0,,
576,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,,0,0,,0,,,0,,
577,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,,0,,0,0,,0,,,0,,
578,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,,0,,0,0,,0,,,0,,
579,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,,0,,0,0,,0,,,0,,
580,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,,0,,0,0,,0,,,0,,
581,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,,0,,0,0,,0,,,0,,
582,0,0,0,0,0,,,,0,,0,,0,,,0,,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,,0,,0,0,,0,,,0,,
583,0,0,0,0,0,,,,0,,0,,0,,,0,,,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,,0,,0,0,,0,,,0,,
584,0,0,0,0,0,,,,0,,0,,0,,,0,,,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,,0,,0,0,,0,,,0,,
585,0,0,0,0,0,,,,0,,0,,0,,,0,,,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,,0,0,,0,,,0,,
586,0,0,0,0,0,,,,0,,0,,0,,,0,,,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,,0,0,,0,,,0,,
587,0,0,0,0,0,,,,0,,0,,0,,,0,,,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,,0,0,,0,,,0,,
588,0,0,0,0,0,,,,0,,0,,0,,,0,,,0,0,0,0,0,0,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,,0,0,,0,,,0,,
589,0,0,0,0,0,,,,0,,0,,0,,,0,,,0,0,0,0,0,0,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,,0,0,,0,,,0,,
590,0,0,0,0,0,,,,0,,0,,0,,,0,,,0,0,0,0,0,0,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,,0,0,,0,,,0,,
591,0,0,0,0,0,,,,0,,0,,0,,,0,,,0,0,0,0,0,0,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,,0,0,,0,,,0,,
592,0,0,0,0,0,,,,0,,0,,0,,,0,,,0,0,0,0,0,0,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,,0,0,,0,,,0,,
593,0,0,0,0,0,,,,0,,0,,0,,,0,,,0,0,0,0,0,0,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
594,0,0,0,0,0,,,,0,,0,,0,,,0,,,0,0,0,0,0,0,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
595,0,0,0,0,0,,,,,,0,,0,,,0,,,0,0,0,0,0,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
596,0,0,0,0,0,,,,,,0,,0,,,0,,,0,0,0,0,0,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
597,0,0,0,0,0,,,,,,0,,0,,,0,,,0,0,0,0,0,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
598,0,0,0,0,0,,,,,,0,,0,,,0,,,0,0,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
599,0,0,0,0,0,,,,,,0,,0,,,0,,,0,0,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
600,0,0,0,0,0,,,,,,0,,0,,,0,,,0,0,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
601,0,0,0,0,0,,,,,,0,,0,,,0,,,0,0,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
602,0,0,0,0,0,,,,,,0,,0,,,0,,,0,0,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
603,0,0,0,0,0,,,,,,0,,0,,,0,,,0,0,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
604,0,0,0,0,0,,,,,,0,,0,,,0,,,0,0,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
605,0,0,0,0,0,,,,,,0,,0,,,0,,,0,0,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
606,0,0,0,0,0,,,,,,0,,0,,,0,,,0,0,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
607,0,0,0,0,0,,,,,,0,,0,,,0,,,0,0,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
608,0,0,0,0,,,,,,,0,,0,,,0,,,0,0,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
609,0,0,0,0,,,,,,,0,,0,,,0,,,0,0,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
610,0,0,0,0,,,,,,,0,,0,,,0,,,0,0,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
611,0,0,0,0,,,,,,,0,,0,,,0,,,0,0,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
612,0,0,0,0,,,,,,,0,,0,,,0,,,0,0,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
613,0,0,0,0,,,,,,,0,,0,,,,,,0,0,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,0,0,,0,,,0,,
614,0,0,0,0,,,,,,,0,,0,,,,,,0,,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,0,0,,,,,0,,
615,0,0,0,0,,,,,,,0,,0,,,,,,0,,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,,0,0,0,0,,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,0,0,,,,,0,,
616,0,0,0,0,,,,,,,0,,0,,,,,,0,,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,0,,0,,0,0,0,0,,0,0,0,0,,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,0,0,,,,,0,,
617,0,0,0,0,,,,,,,0,,0,,,,,,0,,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,,,0,,0,0,0,0,,0,0,0,0,,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,0,0,,,,,0,,
618,0,0,0,0,,,,,,,0,,0,,,,,,0,,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,,,0,,0,0,0,0,,0,0,0,0,,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,0,0,,,,,0,,
619,0,0,0,0,,,,,,,0,,0,,,,,,0,,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,,,0,,0,0,0,0,,0,0,0,0,,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,,0,,,,,0,,
620,0,0,0,0,,,,,,,0,,0,,,,,,0,,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,,,0,,0,0,0,0,,0,0,0,0,,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,,0,,,,,0,,
621,0,0,0,0,,,,,,,0,,0,,,,,,0,,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,,,0,,0,0,0,0,,0,0,0,0,,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,,0,,,,,0,,
622,0,0,0,0,,,,,,,0,,0,,,,,,0,,0,0,,,0,,,0,,,,,0,0,,0,0,,,,,,,,,,0,,0,0,0,0,,0,0,0,0,,,,,,0,0,0,0,0,0,,0,,,,,0,,0,,0,,0,,,0,,,,,0,,
